Experiment,Treatment,Concentration,Sample,Distance,REGR,E1,E2,E3,C1,C2,C3,S
NREXP228,DES,0.1,1,7,0.116081832,-0.177598267,-0.256765641,-0.177598267,-0.238353718,-0.265230896,-0.238353718,-0.266596296
NREXP228,DES,0.1,1,7.5,0,-0.137615095,-0.180090975,-0.137615095,-0.16917912,-0.184619144,-0.16917912,-0.185339019
NREXP228,DES,0.1,1,8,0,-0.120211666,-0.143450057,-0.120211666,-0.137279097,-0.145905317,-0.137279097,-0.146281185
NREXP228,DES,0.1,1,8.5,0,-0.11336955,-0.128801381,-0.11336955,-0.124665942,-0.130425359,-0.124665942,-0.130668239
NREXP228,DES,0.1,2,0,0,-0.212391051,-0.340333404,-0.212391051,-0.306957929,-0.353914432,-0.306957929,-0.356033624
NREXP228,DES,0.1,2,0.5,0.201623396,-0.27605533,-0.461177071,-0.27605533,-0.416454773,-0.480895005,-0.416454773,-0.484020849
NREXP228,DES,0.1,2,1,0.201623396,-0.314069055,-0.541439524,-0.314069055,-0.486208498,-0.565703498,-0.486208498,-0.569582018
NREXP228,DES,0.1,2,1.5,0.201623396,-0.351660832,-0.620736448,-0.351660832,-0.555169439,-0.6494923,-0.555169439,-0.654117438
NREXP228,DES,0.1,2,2,0.41153655,-0.414054767,-0.738154594,-0.414054767,-0.661992206,-0.772826804,-0.661992206,-0.778429851
NREXP228,DES,0.1,2,2.5,0.41153655,-0.406328434,-0.721347223,-0.406328434,-0.64767461,-0.755064401,-0.64767461,-0.760521681
NREXP228,DES,0.1,2,3,0.247622733,-0.325343075,-0.56173413,-0.325343075,-0.505130876,-0.586992008,-0.505130876,-0.591052076
NREXP228,DES,0.1,2,3.5,0.022970918,-0.222843473,-0.360419352,-0.222843473,-0.32520469,-0.375064407,-0.32520469,-0.377380511
NREXP228,DES,0.1,2,4,0.022970918,-0.177474201,-0.26433241,-0.177474201,-0.241888839,-0.273540078,-0.241888839,-0.27497038
NREXP228,DES,0.1,2,4.5,0.039360433,-0.160134525,-0.225813587,-0.160134525,-0.209268454,-0.232784549,-0.209268454,-0.233871471
NREXP228,DES,0.1,2,5,0.039360433,-0.151663674,-0.207346424,-0.151663674,-0.193583513,-0.213276426,-0.193583513,-0.214214332
NREXP228,DES,0.1,2,5.5,0.055081462,-0.148557681,-0.199399194,-0.148557681,-0.187234358,-0.204827489,-0.187234358,-0.205695928
NREXP228,DES,0.1,2,6,0.055081462,-0.139684794,-0.180568055,-0.139684794,-0.170934805,-0.184932706,-0.170934805,-0.185631397
NREXP228,DES,0.1,2,6.5,0,-0.119458076,-0.14146901,-0.119458076,-0.135794967,-0.143813078,-0.135794967,-0.144183919
NREXP228,DES,0.1,2,7,0,-0.110774993,-0.123127288,-0.110774993,-0.11986477,-0.124434411,-0.11986477,-0.124635925
NREXP228,DES,0.1,2,7.5,0.005091309,-0.107856088,-0.116466413,-0.107856088,-0.114282926,-0.117378604,-0.114282926,-0.117519602
NREXP228,DES,0.1,2,8,0.005091309,-0.106036259,-0.112515994,-0.106036259,-0.11091694,-0.113205199,-0.11091694,-0.113313437
NREXP228,DES,0.1,2,8.5,0.005091309,-0.104505159,-0.109250378,-0.104505159,-0.108100814,-0.109755426,-0.108100814,-0.109835079
NREXP228,DES,0.1,2,9,0,-0.102353367,-0.105029254,-0.102353367,-0.104332268,-0.105313283,-0.104332268,-0.105357483
NREXP228,DES,0.1,2,9.5,0,-0.101550595,-0.103336581,-0.101550595,-0.102860308,-0.103524925,-0.102860308,-0.103553428
NREXP228,DES,0.1,3,0,0,-0.260039259,-0.441398117,-0.260039259,-0.394491993,-0.460695363,-0.394491993,-0.463737608
NREXP228,DES,0.1,3,0.5,0.40295972,-0.353748892,-0.612493231,-0.353748892,-0.551916121,-0.64007074,-0.551916121,-0.644457268
NREXP228,DES,0.1,3,1,0.155236599,-0.33887888,-0.597506083,-0.33887888,-0.533534622,-0.625096022,-0.533534622,-0.629496442
NREXP228,DES,0.1,3,1.5,0.155236599,-0.368474318,-0.660560185,-0.368474318,-0.588004284,-0.691726099,-0.588004284,-0.696705796
NREXP228,DES,0.1,3,2,0.458058048,-0.459872328,-0.833093208,-0.459872328,-0.744707763,-0.872970905,-0.744707763,-0.879382759
NREXP228,DES,0.1,3,2.5,0.43632727,-0.476269084,-0.868177813,-0.476269084,-0.775297566,-0.910111261,-0.775297566,-0.916887693
NREXP228,DES,0.1,3,3,0.43632727,-0.446785228,-0.806396509,-0.446785228,-0.721355581,-0.844843138,-0.721355581,-0.851040275
NREXP228,DES,0.1,3,3.5,0.190629425,-0.349708247,-0.617436552,-0.349708247,-0.551990421,-0.646037728,-0.551990421,-0.650628685
NREXP228,DES,0.1,3,4,0.190629425,-0.283158319,-0.477135997,-0.283158319,-0.429961753,-0.497801964,-0.429961753,-0.501084266
NREXP228,DES,0.1,3,4.5,0.016609749,-0.201849448,-0.316273538,-0.201849448,-0.286836928,-0.328436824,-0.286836928,-0.330346
NREXP228,DES,0.1,3,5,0.028081634,-0.168936485,-0.24570232,-0.168936485,-0.225971223,-0.253837923,-0.225971223,-0.255099286
NREXP228,DES,0.1,3,5.5,0.028081634,-0.15602071,-0.217725396,-0.15602071,-0.202088302,-0.224278549,-0.202088302,-0.225302631
NREXP228,DES,0.1,3,6,0.054978982,-0.157210547,-0.218065162,-0.157210547,-0.20321525,-0.22454937,-0.20321525,-0.225578491
NREXP228,DES,0.1,3,6.5,0.054978982,-0.156978655,-0.217109537,-0.156978655,-0.20266617,-0.223540002,-0.20266617,-0.224575499
NREXP228,DES,0.1,3,7,0.100429939,-0.15696632,-0.214087416,-0.15696632,-0.201022985,-0.220192144,-0.201022985,-0.22117481
NREXP228,DES,0.1,3,7.5,0,-0.127130231,-0.157666423,-0.127130231,-0.149868521,-0.1609264,-0.149868521,-0.16144738
NREXP228,DES,0.1,3,8,0,-0.113974916,-0.130010662,-0.113974916,-0.125770223,-0.131707585,-0.125770223,-0.131969547
NREXP228,DES,0.1,3,8.5,0.00206371,-0.10821782,-0.11751454,-0.10821782,-0.115075626,-0.118495811,-0.115075626,-0.118644932
NREXP228,DES,0.1,3,9,0.00206371,-0.105488127,-0.11162554,-0.105488127,-0.110036165,-0.112274265,-0.110036165,-0.112373222
NREXP228,DES,0.1,3,9.5,0.00206371,-0.104432136,-0.109347799,-0.104432136,-0.108087671,-0.109868291,-0.108087671,-0.109948383
NREXP228,DES,0.1,3,10,0.00206371,-0.104515732,-0.109519176,-0.104515732,-0.10824099,-0.110049876,-0.10824099,-0.110132394
NREXP228,DES,0.1,3,10.5,0.00206371,-0.105801991,-0.112216248,-0.105801991,-0.110596067,-0.112899666,-0.110596067,-0.113008047
NREXP228,DES,0.1,3,11,0.012085932,-0.109218563,-0.118758739,-0.109218563,-0.116502929,-0.119777805,-0.116502929,-0.119941443
NREXP228,DES,0.1,3,11.5,0.012085932,-0.110472301,-0.121386829,-0.110472301,-0.118798058,-0.122554618,-0.118798058,-0.122743336
NREXP228,DES,0.1,4,0,0,-0.114523176,-0.131297886,-0.114523176,-0.126794773,-0.133061453,-0.126794773,-0.133323083
NREXP228,DES,0.1,4,0.5,0,-0.121936122,-0.147234497,-0.121936122,-0.140467451,-0.149898531,-0.140467451,-0.150297936
NREXP228,DES,0.1,4,1,0,-0.140634862,-0.187175101,-0.140634862,-0.174884713,-0.192095244,-0.174884713,-0.192847513
NREXP228,DES,0.1,4,1.5,0.044591603,-0.181410506,-0.271183331,-0.181410506,-0.248327152,-0.280703606,-0.248327152,-0.282184767
NREXP228,DES,0.1,4,2,0.044591603,-0.238718064,-0.392428062,-0.238718064,-0.353517211,-0.40880368,-0.353517211,-0.411399829
NREXP228,DES,0.1,4,2.5,0.299425669,-0.349950744,-0.611021405,-0.349950744,-0.548606523,-0.638884021,-0.548606523,-0.643342686
NREXP228,DES,0.1,4,3,0.321810381,-0.419172282,-0.756008469,-0.419172282,-0.674920215,-0.792010379,-0.674920215,-0.797809949
NREXP228,DES,0.1,4,3.5,0.321810381,-0.476237504,-0.874567985,-0.476237504,-0.779056422,-0.917262247,-0.779056422,-0.9242066
NREXP228,DES,0.1,4,4,0.972951132,-0.567063016,-1.024210283,-0.567063016,-0.922606101,-1.073125318,-0.922606101,-1.081045714
NREXP228,DES,0.1,4,4.5,0,-0.319579115,-0.565654953,-0.319579115,-0.503336885,-0.591983217,-0.503336885,-0.596229306
NREXP228,DES,0.1,4,5,0,-0.21114079,-0.338665652,-0.21114079,-0.304963105,-0.3521673,-0.304963105,-0.354259189
NREXP228,DES,0.1,4,5.5,0,-0.161398167,-0.232171004,-0.161398167,-0.21326787,-0.239630925,-0.21326787,-0.240759011
NREXP228,DES,0.1,4,6,0,-0.143279188,-0.192769905,-0.143279188,-0.179735818,-0.198005127,-0.179735818,-0.198806906
NREXP228,DES,0.1,4,6.5,0.059900592,-0.148987313,-0.200222372,-0.148987313,-0.187902011,-0.205676532,-0.187902011,-0.206536972
NREXP228,DES,0.1,4,7,0.059900592,-0.145231535,-0.192102421,-0.145231535,-0.180970038,-0.197100693,-0.180970038,-0.197896204
NREXP228,DES,0.1,4,7.5,0,-0.130155316,-0.164243534,-0.130155316,-0.155467469,-0.167875007,-0.155467469,-0.168450295
NREXP228,DES,0.1,4,8,0.029032877,-0.133057938,-0.168526503,-0.133057938,-0.159776973,-0.17230192,-0.159776973,-0.17289967
NREXP228,DES,0.1,4,8.5,0.029032877,-0.13641379,-0.17527077,-0.13641379,-0.165834923,-0.17942491,-0.165834923,-0.180092688
NREXP228,DES,0.1,4,9,0.081211176,-0.143854013,-0.187619482,-0.143854013,-0.177640812,-0.192292789,-0.177640812,-0.193042091
NREXP228,DES,0.1,4,9.5,0,-0.125599437,-0.154526643,-0.125599437,-0.147080975,-0.157607629,-0.147080975,-0.158094935
NREXP228,DES,0.1,4,10,0,-0.122683159,-0.148718882,-0.122683159,-0.141832903,-0.151474596,-0.141832903,-0.151900944
NREXP228,DES,0.1,4,10.5,0,-0.131723522,-0.167516745,-0.131723522,-0.158337016,-0.171334474,-0.158337016,-0.171942929
NREXP228,DES,0.1,4,11,0.101465319,-0.159910566,-0.220039799,-0.159910566,-0.206334484,-0.226477474,-0.206334484,-0.227520835
NREXP228,DES,0.1,4,11.5,0.101465319,-0.160319309,-0.220848611,-0.160319309,-0.207069902,-0.227332044,-0.207069902,-0.228384636
NREXP228,DES,0.1,4,12,0.010942033,-0.133432074,-0.170308466,-0.133432074,-0.161056499,-0.174246944,-0.161056499,-0.174878366
NREXP228,DES,0.1,4,12.5,0,-0.119962909,-0.142814201,-0.119962909,-0.136798619,-0.145235589,-0.136798619,-0.145611807
NREXP228,DES,0.1,4,13,0,-0.117265772,-0.136907803,-0.117265772,-0.131789118,-0.138993166,-0.131789118,-0.139318767
NREXP228,DES,0.1,4,13.5,0.034063058,-0.124406138,-0.149553765,-0.124406138,-0.143619346,-0.152236363,-0.143619346,-0.15266385
NREXP228,DES,0.5,1,0,0,-0.10884002,-0.119054155,-0.10884002,-0.116309695,-0.12012744,-0.116309695,-0.120285995
NREXP228,DES,0.5,1,0.5,0,-0.113345817,-0.12876218,-0.113345817,-0.124622729,-0.130382781,-0.124622729,-0.130623132
NREXP228,DES,0.5,1,1,0,-0.124660189,-0.15311741,-0.124660189,-0.14549606,-0.156113086,-0.14549606,-0.156562156
NREXP228,DES,0.5,1,1.5,0,-0.148607582,-0.204478468,-0.148607582,-0.189651969,-0.210383355,-0.189651969,-0.211289094
NREXP228,DES,0.5,1,2,0,-0.197989838,-0.308701446,-0.197989838,-0.280229689,-0.320500128,-0.280229689,-0.322373194
NREXP228,DES,0.5,1,2.5,0.295340248,-0.30598713,-0.517289714,-0.30598713,-0.467796661,-0.539867808,-0.467796661,-0.54349873
NREXP228,DES,0.5,1,3,0.295340248,-0.349762043,-0.609641865,-0.349762043,-0.548082645,-0.637443732,-0.548082645,-0.64193475
NREXP228,DES,0.5,1,3.5,0.265145253,-0.358838886,-0.631359991,-0.358838886,-0.565988668,-0.660503213,-0.565988668,-0.665206583
NREXP228,DES,0.5,1,4,0.265145253,-0.356794848,-0.626551079,-0.356794848,-0.562086592,-0.655414807,-0.562086592,-0.660080287
NREXP228,DES,0.5,1,4.5,0.384362995,-0.344368052,-0.592595994,-0.344368052,-0.535061628,-0.619127347,-0.535061628,-0.623400588
NREXP228,DES,0.5,1,5,0.041308933,-0.234069953,-0.382128604,-0.234069953,-0.344929987,-0.397936545,-0.344929987,-0.400465543
NREXP228,DES,0.5,1,5.5,0.041308933,-0.179381449,-0.267037694,-0.179381449,-0.244712055,-0.276338792,-0.244712055,-0.277790881
NREXP228,DES,0.5,1,6,0,-0.142236144,-0.190645078,-0.142236144,-0.177844834,-0.195761125,-0.177844834,-0.196542496
NREXP228,DES,0.5,1,6.5,0,-0.12790436,-0.160095306,-0.12790436,-0.151478815,-0.163484257,-0.151478815,-0.163991696
NREXP228,DES,0.5,2,0,0,-0.165761554,-0.240602575,-0.165761554,-0.221089459,-0.248548177,-0.221089459,-0.249788863
NREXP228,DES,0.5,2,0.5,0.120240632,-0.203081409,-0.311284873,-0.203081409,-0.285195886,-0.322811351,-0.285195886,-0.324639095
NREXP228,DES,0.5,2,1,0.120240632,-0.224107771,-0.355692135,-0.224107771,-0.323772116,-0.369730437,-0.323772116,-0.371970381
NREXP228,DES,0.5,2,1.5,0.120240632,-0.242839113,-0.395782499,-0.242839113,-0.358300093,-0.412096174,-0.358300093,-0.41470086
NREXP228,DES,0.5,2,2,0.121287121,-0.269497607,-0.451642744,-0.269497607,-0.407076115,-0.471113521,-0.407076115,-0.474248644
NREXP228,DES,0.5,2,2.5,0.32566886,-0.322548649,-0.549500312,-0.322548649,-0.496892669,-0.5737959,-0.496892669,-0.577731741
NREXP228,DES,0.5,2,3,0.32566886,-0.305355112,-0.513316659,-0.305355112,-0.465385546,-0.535566731,-0.465385546,-0.539164247
NREXP228,DES,0.5,2,3.5,0,-0.205945495,-0.325270779,-0.205945495,-0.294774163,-0.338010561,-0.294774163,-0.340049415
NREXP228,DES,0.5,2,4,0.040709426,-0.171247006,-0.249598713,-0.171247006,-0.229733714,-0.257917181,-0.229733714,-0.259219858
NREXP228,DES,0.5,2,4.5,0.040709426,-0.150190572,-0.204453212,-0.150190572,-0.190909819,-0.210213514,-0.190909819,-0.211112982
NREXP228,DES,0.5,2,5,0,-0.131485631,-0.167126355,-0.131485631,-0.157919449,-0.1709177,-0.157919449,-0.171513308
NREXP228,DES,0.5,2,5.5,0.052091332,-0.131439981,-0.163443512,-0.131439981,-0.155938151,-0.166849304,-0.155938151,-0.167387303
NREXP228,DES,0.5,2,6,0.00133388,-0.116185688,-0.13436578,-0.116185688,-0.129712564,-0.136302264,-0.129712564,-0.136608164
NREXP228,DES,0.5,2,6.5,0.00133388,-0.109849308,-0.121016261,-0.109849308,-0.118101157,-0.122199538,-0.118101157,-0.122382907
NREXP228,DES,0.5,2,7,0.005668026,-0.108038631,-0.116796936,-0.108038631,-0.114593278,-0.117726057,-0.114593278,-0.117870576
NREXP228,DES,0.5,2,7.5,0.005668026,-0.107128019,-0.11480646,-0.107128019,-0.112905652,-0.115623335,-0.112905652,-0.115751895
NREXP228,DES,0.5,2,8,0.005668026,-0.106762108,-0.114014652,-0.106762108,-0.112230175,-0.114787085,-0.112230175,-0.114909324
NREXP228,DES,0.5,3,0,0,-0.124325355,-0.152393856,-0.124325355,-0.144878211,-0.155348958,-0.144878211,-0.155792349
NREXP228,DES,0.5,3,0.5,0,-0.136790976,-0.179028173,-0.136790976,-0.167850614,-0.183497015,-0.167850614,-0.184186176
NREXP228,DES,0.5,3,1,0,-0.168641193,-0.245593305,-0.168641193,-0.226080374,-0.253820773,-0.226080374,-0.255141812
NREXP228,DES,0.5,3,1.5,0.311355643,-0.24395926,-0.384620215,-0.24395926,-0.353265827,-0.39964112,-0.353265827,-0.402053647
NREXP228,DES,0.5,3,2,0,-0.205509756,-0.3238449,-0.205509756,-0.293828479,-0.336499823,-0.293828479,-0.338536315
NREXP228,DES,0.5,3,2.5,0.144744203,-0.233544439,-0.374457331,-0.233544439,-0.340355119,-0.389482387,-0.340355119,-0.391879813
NREXP228,DES,0.5,3,3,0.144744203,-0.247410029,-0.403365588,-0.247410029,-0.365687546,-0.420023439,-0.365687546,-0.422697961
NREXP228,DES,0.5,3,3.5,0.144744203,-0.257847335,-0.424647942,-0.257847335,-0.384625613,-0.442506327,-0.384625613,-0.445397811
NREXP228,DES,0.5,3,4,0.331848975,-0.274822523,-0.448375934,-0.274822523,-0.4091363,-0.466932278,-0.4091363,-0.46992622
NREXP228,DES,0.5,3,4.5,0,-0.185349548,-0.281316977,-0.185349548,-0.256856559,-0.291567272,-0.256856559,-0.293208886
NREXP228,DES,0.5,3,5,0,-0.148727768,-0.204640191,-0.148727768,-0.189862517,-0.210559637,-0.189862517,-0.211476415
NREXP228,DES,0.5,3,5.5,0,-0.137838606,-0.18079557,-0.137838606,-0.169636226,-0.185358117,-0.169636226,-0.186070634
NREXP228,DES,0.5,3,6,0.096425113,-0.148920676,-0.197532544,-0.148920676,-0.186441407,-0.202710912,-0.186441407,-0.203532168
NREXP228,DES,0.5,3,6.5,0,-0.126889416,-0.157220239,-0.126889416,-0.14943627,-0.160452316,-0.14943627,-0.160963843
NREXP228,DES,0.5,3,7,0,-0.121204368,-0.145517364,-0.121204368,-0.139102227,-0.148093082,-0.139102227,-0.148493266
NREXP228,DES,0.5,3,7.5,0,-0.126763131,-0.15677699,-0.126763131,-0.14916173,-0.15998563,-0.14916173,-0.160500748
NREXP228,DES,0.5,3,8,0.119561669,-0.149226592,-0.196299362,-0.149226592,-0.186090225,-0.20133183,-0.186090225,-0.202143572
NREXP228,DES,0.5,3,8.5,0,-0.124794782,-0.152543078,-0.124794782,-0.14553061,-0.155512407,-0.14553061,-0.155990785
NREXP228,DES,0.5,3,9,0,-0.116248371,-0.134905612,-0.116248371,-0.129966586,-0.13687961,-0.129966586,-0.137184379
NREXP228,DES,0.5,4,0,0,-0.131012239,-0.166546685,-0.131012239,-0.157156167,-0.170302651,-0.157156167,-0.170876257
NREXP228,DES,0.5,4,0.5,0.030379535,-0.147796357,-0.200195222,-0.147796357,-0.186916744,-0.205749541,-0.186916744,-0.206610496
NREXP228,DES,0.5,4,1,0.030379535,-0.171711195,-0.250961553,-0.171711195,-0.230860753,-0.259387001,-0.230860753,-0.260710276
NREXP228,DES,0.5,4,1.5,0.095411043,-0.217683493,-0.344116004,-0.217683493,-0.312966361,-0.357584664,-0.312966361,-0.359720821
NREXP228,DES,0.5,4,2,0.172773547,-0.272112875,-0.454675564,-0.272112875,-0.410280938,-0.474143053,-0.410280938,-0.477250265
NREXP228,DES,0.5,4,2.5,0.106599495,-0.317144886,-0.55284441,-0.317144886,-0.494898614,-0.578084851,-0.494898614,-0.582173734
NREXP228,DES,0.5,4,3,0.652524436,-0.431644121,-0.758949785,-0.431644121,-0.685525134,-0.793969464,-0.685525134,-0.79963821
NREXP228,DES,0.5,4,3.5,0.168704947,-0.330484244,-0.576642841,-0.330484244,-0.5170702,-0.603013059,-0.5170702,-0.607291569
NREXP228,DES,0.5,4,4,0.168704947,-0.267833422,-0.445807974,-0.267833422,-0.402550751,-0.464788527,-0.402550751,-0.467819701
NREXP228,DES,0.5,4,4.5,0.03105317,-0.195982219,-0.302589479,-0.195982219,-0.275475487,-0.313933139,-0.275475487,-0.315723211
NREXP228,DES,0.5,4,5,0.03105317,-0.160310263,-0.22680828,-0.160310263,-0.209914311,-0.233866361,-0.209914311,-0.234967775
NREXP228,DES,0.5,4,5.5,0.03105317,-0.138753934,-0.180703596,-0.138753934,-0.170211716,-0.185154004,-0.170211716,-0.185846092
NREXP228,DES,0.5,4,6,0,-0.11919626,-0.141109534,-0.11919626,-0.135357819,-0.143430009,-0.135357819,-0.143787128
NREXP228,DES,0.5,4,6.5,0,-0.1103394,-0.122248705,-0.1103394,-0.119072429,-0.12350446,-0.119072429,-0.123694234
NREXP228,DES,0.5,4,7,0,-0.106836623,-0.114676391,-0.106836623,-0.112600842,-0.115504415,-0.112600842,-0.115630289
NREXP228,DES,0.5,4,7.5,0.006565482,-0.10701787,-0.114532009,-0.10701787,-0.112675548,-0.115330043,-0.112675548,-0.115454648
NREXP228,DES,0.5,4,8,0.006565482,-0.107016464,-0.114479983,-0.107016464,-0.112661138,-0.115275562,-0.112661138,-0.115401879
NREXP228,DES,0.5,4,8.5,0.006565482,-0.107009288,-0.114458829,-0.107009288,-0.112647306,-0.115253574,-0.112647306,-0.115380364
NREXP228,DES,0.5,4,9,0.006565482,-0.107005919,-0.114450847,-0.107005919,-0.112641056,-0.115245214,-0.112641056,-0.115372072
NREXP228,DES,1,1,0,0,-0.352800552,-0.636888633,-0.352800552,-0.564607356,-0.667258592,-0.564607356,-0.672146461
NREXP228,DES,1,1,0.5,0.954716351,-0.509493033,-0.904238935,-0.509493033,-0.81771713,-0.946420503,-0.81771713,-0.953213915
NREXP228,DES,1,1,1,0,-0.300265487,-0.524417124,-0.300265487,-0.467762082,-0.548404658,-0.467762082,-0.552271725
NREXP228,DES,1,1,1.5,0,-0.219159957,-0.355563695,-0.219159957,-0.319666791,-0.370021464,-0.319666791,-0.372271326
NREXP228,DES,1,1,2,0.049557843,-0.202223261,-0.315533288,-0.202223261,-0.286517828,-0.327542358,-0.286517828,-0.329406925
NREXP228,DES,1,1,2.5,0.049557843,-0.209688733,-0.329708498,-0.209688733,-0.299786086,-0.342517147,-0.299786086,-0.344559475
NREXP228,DES,1,1,3,0.295559981,-0.252717905,-0.404109476,-0.252717905,-0.369878885,-0.420284077,-0.369878885,-0.422884106
NREXP228,DES,1,1,3.5,0.048388417,-0.198498497,-0.305657148,-0.198498497,-0.279184226,-0.317116528,-0.279184226,-0.318961025
NREXP228,DES,1,1,4,0.048388417,-0.174901987,-0.25643817,-0.174901987,-0.236071867,-0.265119324,-0.236071867,-0.266495086
NREXP228,DES,1,1,4.5,0.048388417,-0.1636948,-0.232451683,-0.1636948,-0.215413925,-0.239771923,-0.215413925,-0.240930496
NREXP228,DES,1,1,5,0.048388417,-0.158755504,-0.221675187,-0.158755504,-0.206263883,-0.22838709,-0.206263883,-0.229457665
NREXP228,DES,1,1,5.5,0.069854724,-0.158092591,-0.218549659,-0.158092591,-0.2041976,-0.225010934,-0.2041976,-0.226049627
NREXP228,DES,1,1,6,0.069854724,-0.14829757,-0.197801209,-0.14829757,-0.186213094,-0.203089885,-0.186213094,-0.203939341
NREXP228,DES,1,1,6.5,0,-0.123064189,-0.149121745,-0.123064189,-0.142420687,-0.151898636,-0.142420687,-0.152339268
NREXP228,DES,1,1,7,0,-0.111633915,-0.125007345,-0.111633915,-0.121457713,-0.126420614,-0.121457713,-0.126637229
NREXP228,DES,1,1,7.5,0,-0.106289056,-0.113547188,-0.106289056,-0.111602832,-0.114311137,-0.111602832,-0.11442552
NREXP228,DES,1,1,8,0,-0.104164727,-0.108975826,-0.104164727,-0.107683833,-0.109481541,-0.107683833,-0.109556492
NREXP228,DES,1,2,0,0,-0.231697274,-0.380925257,-0.231697274,-0.342335731,-0.39680433,-0.342335731,-0.399308099
NREXP228,DES,1,2,0.5,0.333634658,-0.308862618,-0.521705368,-0.308862618,-0.471904579,-0.544390318,-0.471904579,-0.547998454
NREXP228,DES,1,2,1,0.124393945,-0.295378541,-0.507110554,-0.295378541,-0.45468663,-0.529696262,-0.45468663,-0.533297481
NREXP228,DES,1,2,1.5,0.124393945,-0.319847134,-0.559289285,-0.319847134,-0.499735791,-0.584835283,-0.499735791,-0.58891589
NREXP228,DES,1,2,2,0.369450385,-0.396393239,-0.70427657,-0.396393239,-0.631271786,-0.737179413,-0.631271786,-0.742475268
NREXP228,DES,1,2,2.5,0.369450385,-0.416279912,-0.744812926,-0.416279912,-0.667343304,-0.779999675,-0.667343304,-0.785706502
NREXP228,DES,1,2,3,0.493390029,-0.3986288,-0.700098412,-0.3986288,-0.630738314,-0.73233456,-0.630738314,-0.737536317
