Experiment,Treatment,Concentration,Distance,1,2,3,4
NREXP249,Orthovanadate,1.5,7.045,NA,NA,0.0003322603,NA
NREXP249,Orthovanadate,1.5,7.089,NA,0.0113554804,NA,NA
NREXP249,Orthovanadate,1.5,7.219,NA,NA,NA,-0.0037977712
NREXP249,Orthovanadate,1.5,7.605,NA,NA,NA,0.0565924042
NREXP249,Orthovanadate,1.5,7.897,NA,-0.0226584033,NA,NA
NREXP249,Orthovanadate,1.5,7.994,0.0022774458,NA,NA,NA
NREXP249,Orthovanadate,1.5,8.075,NA,NA,0.0157604699,NA
NREXP249,Orthovanadate,1.5,8.944,-0.0002636998,NA,NA,NA
NREXP249,Orthovanadate,1.5,9.049,NA,0.0026862116,NA,NA
NREXP249,Orthovanadate,1.5,9.078,NA,NA,-0.0038039693,NA
NREXP249,Orthovanadate,1.5,9.158,NA,NA,NA,-0.0241296451
NREXP249,Orthovanadate,1.5,9.803,-0.0005034567,NA,NA,NA
NREXP249,Orthovanadate,1.5,9.873,NA,0.0215183672,NA,NA
NREXP249,Orthovanadate,1.5,10.044,NA,NA,0.0281046987,NA
NREXP249,Orthovanadate,1.5,10.243,NA,NA,NA,0.043634237
NREXP249,Orthovanadate,1.5,10.598,NA,-0.0263092619,NA,NA
NREXP249,Orthovanadate,1.5,10.618,0.0029225293,NA,NA,NA
NREXP249,Orthovanadate,1.5,10.728,NA,NA,-0.0339470827,NA
NREXP249,Orthovanadate,1.5,11.185,NA,-0.0265404785,NA,NA
NREXP249,Orthovanadate,1.5,11.254,NA,NA,NA,-0.0273563123
NREXP249,Orthovanadate,1.5,11.295,-0.0004473391,NA,NA,NA
NREXP249,Orthovanadate,1.5,11.605,NA,NA,0.0030744173,NA
NREXP249,Orthovanadate,1.5,12.045,NA,0.0333601642,NA,NA
NREXP249,Orthovanadate,1.5,12.069,-0.0005774577,NA,NA,NA
NREXP249,Orthovanadate,1.5,12.477,NA,NA,NA,0.0081156905
NREXP249,Orthovanadate,1.5,12.783,NA,NA,0.0023838088,NA
NREXP249,Orthovanadate,1.5,12.974,0.0184764226,NA,NA,NA
NREXP249,Orthovanadate,1.5,13.301,NA,NA,NA,-0.0308157446
NREXP249,Orthovanadate,1.5,13.553,NA,-0.013052104,NA,NA
NREXP249,Orthovanadate,1.5,13.653,-0.0065098985,NA,NA,NA
NREXP249,Orthovanadate,1.5,13.714,NA,NA,0.000496679,NA
NREXP249,Orthovanadate,1.5,14.155,NA,-0.0343472365,NA,NA
NREXP249,Orthovanadate,1.5,14.522,NA,NA,NA,0.0150783097
NREXP249,Orthovanadate,1.5,14.603,-0.0143605017,NA,NA,NA
NREXP249,Orthovanadate,1.5,14.788,NA,0.067022759,NA,NA
NREXP249,Orthovanadate,1.5,14.822,NA,NA,-0.0105624151,NA
NREXP249,Orthovanadate,1.5,15.102,0.0103562533,NA,NA,NA
NREXP249,Orthovanadate,1.5,15.7,NA,NA,NA,0.0004546552
NREXP249,Orthovanadate,1.5,15.876,NA,-0.0283885808,NA,NA
NREXP249,Orthovanadate,1.5,15.96,0.0020261582,NA,NA,NA
NREXP249,Orthovanadate,1.5,16.419,NA,NA,0.0228609423,NA
NREXP249,Orthovanadate,1.5,16.683,-0.016342859,NA,NA,NA
NREXP249,Orthovanadate,1.5,16.739,NA,0.0027008731,NA,NA
NREXP249,Orthovanadate,1.5,16.928,NA,NA,NA,-0.0009293464
NREXP249,Orthovanadate,1.5,17.298,NA,0.0159356858,NA,NA
NREXP249,Orthovanadate,1.5,17.496,0.0389631999,NA,NA,NA
NREXP249,Orthovanadate,1.5,18.315,-0.0010285715,NA,NA,NA
NREXP249,Orthovanadate,1.5,19.947,-0.0110933405,NA,NA,NA
NREXP254,Control,29,0,0,0,0,0
NREXP254,Control,29,0.62,NA,NA,NA,0.0495164682
NREXP254,Control,29,1.394,NA,NA,NA,0.1963788447
NREXP254,Control,29,2.472,NA,0.1046402737,NA,NA
NREXP254,Control,29,2.692,NA,NA,NA,0.4491512262
NREXP254,Control,29,3.1,NA,0.0674457646,NA,NA
NREXP254,Control,29,3.336,NA,NA,0.2990944276,NA
NREXP254,Control,29,3.741,NA,NA,NA,0.2606749935
NREXP254,Control,29,3.952,NA,1.0476121875,NA,NA
NREXP254,Control,29,4.017,NA,NA,0.0854969606,NA
NREXP254,Control,29,4.699,NA,NA,NA,0.5229939045
NREXP254,Control,29,5.169,NA,0.1324373904,NA,NA
NREXP254,Control,29,5.251,0.3359520989,NA,NA,NA
NREXP254,Control,29,5.935,NA,NA,0.3977584786,NA
NREXP254,Control,29,5.997,NA,NA,NA,0.1082368268
NREXP254,Control,29,6.094,-0.016155917,NA,NA,NA
NREXP254,Control,29,6.859,NA,0.1350971195,NA,NA
NREXP254,Control,29,7.192,0.1761701349,NA,NA,NA
NREXP254,Control,29,7.233,NA,NA,NA,-0.0304464343
NREXP254,Control,29,7.788,NA,NA,0.038654531,NA
NREXP254,Control,29,8.591,NA,NA,NA,0.0212280274
NREXP254,Control,29,8.818,0.0021637201,NA,NA,NA
NREXP254,Control,29,9.208,NA,NA,0.0155330701,NA
NREXP254,Control,29,10.113,NA,-0.0092351401,NA,NA
NREXP254,Control,29,10.324,-0.0022427255,NA,NA,NA
NREXP254,Control,29,10.329,NA,NA,NA,-0.0603591412
NREXP254,Control,29,10.567,NA,NA,-0.0305220358,NA
NREXP254,Control,29,11.381,NA,NA,NA,0.0884643264
NREXP254,Control,29,11.569,NA,0.0374931471,NA,NA
NREXP254,Control,29,11.83,-0.00894319,NA,NA,NA
NREXP254,Control,29,12.481,NA,NA,0.0008388542,NA
NREXP254,Control,29,12.533,NA,-0.0346181897,NA,NA
NREXP254,Control,29,12.986,NA,NA,NA,-0.0118931893
NREXP254,Control,29,13.406,-0.0213203373,NA,NA,NA
NREXP254,Control,29,14.429,0.018440497,NA,NA,NA
NREXP254,Control,29,14.821,NA,-0.0045062152,NA,NA
NREXP254,Control,29,15.138,NA,NA,-0.0015860198,NA
NREXP254,Control,29,15.147,NA,NA,NA,-0.009168865
NREXP254,Control,29,15.274,0.0335222484,NA,NA,NA
NREXP254,Control,29,15.624,NA,-0.0415427242,NA,NA
NREXP254,Control,29,16.238,-0.000291101,NA,NA,NA
NREXP254,Control,29,16.954,NA,0.0213347888,NA,NA
NREXP254,Control,29,17.051,NA,NA,-0.0278984832,NA
NREXP254,Control,29,17.065,NA,NA,NA,-0.0137628894
NREXP254,Control,29,17.568,0.0046807375,NA,NA,NA
NREXP254,Control,29,18.299,NA,NA,NA,0.0199642178
NREXP254,Control,29,18.653,-0.0157975995,NA,NA,NA
NREXP254,Control,29,19.242,NA,-0.0075282345,NA,NA
NREXP254,Control,29,19.871,-0.004357901,NA,NA,NA
NREXP254,Control,29,19.955,NA,NA,0.0005141791,NA
NREXP254,Control,29,20.116,NA,NA,NA,-0.0187412775
NREXP254,Control,29,20.327,NA,-0.0109766782,NA,NA
NREXP254,Control,29,21.253,NA,NA,0.0034519088,NA
NREXP254,Control,29,21.597,NA,NA,NA,0.0199934725
NREXP254,Control,29,21.996,NA,NA,-0.0379336992,NA
NREXP254,Control,29,22.166,-0.0013294341,NA,NA,NA
NREXP254,Control,29,22.338,NA,NA,NA,0.0014370004
NREXP254,Control,29,24.096,0.0268727005,NA,NA,NA
NREXP254,Control,29,25.843,-0.0296585563,NA,NA,NA
NREXP254,Cold,13.6,0,0,0,0,0
NREXP254,Cold,13.6,1.279,NA,NA,NA,-0.097465758
NREXP254,Cold,13.6,1.293,NA,-0.016380269,NA,NA
NREXP254,Cold,13.6,1.538,0.0334101819,NA,NA,NA
NREXP254,Cold,13.6,2.224,NA,-0.0455425498,NA,NA
NREXP254,Cold,13.6,2.473,NA,NA,NA,-0.0430961535
NREXP254,Cold,13.6,2.597,NA,NA,0.0666272309,NA
NREXP254,Cold,13.6,3.179,NA,0.1283287867,NA,NA
NREXP254,Cold,13.6,3.331,NA,NA,NA,0.0226044088
NREXP254,Cold,13.6,3.571,0.0821464979,NA,NA,NA
NREXP254,Cold,13.6,4.063,0.0171031708,NA,NA,NA
NREXP254,Cold,13.6,4.206,NA,NA,NA,0.1028571054
NREXP254,Cold,13.6,4.226,NA,0.0005181631,NA,NA
NREXP254,Cold,13.6,4.562,NA,NA,0.0181602809,NA
NREXP254,Cold,13.6,4.835,NA,NA,NA,0.0610076837
NREXP254,Cold,13.6,4.967,NA,0.0693582049,NA,NA
NREXP254,Cold,13.6,5.151,NA,NA,0.1445759775,NA
NREXP254,Cold,13.6,5.891,NA,0.0305177442,NA,NA
NREXP254,Cold,13.6,5.922,NA,NA,NA,-0.0080778835
NREXP254,Cold,13.6,6.285,0.059334106,NA,NA,NA
NREXP254,Cold,13.6,6.436,NA,NA,-0.0291507653,NA
NREXP254,Cold,13.6,7.269,-0.0086498335,NA,NA,NA
NREXP254,Cold,13.6,7.296,NA,NA,NA,0.017950871
NREXP254,Cold,13.6,7.594,NA,NA,0.0703137165,NA
NREXP254,Cold,13.6,7.641,NA,0.0310645918,NA,NA
NREXP254,Cold,13.6,8.255,0.0018913297,NA,NA,NA
NREXP254,Cold,13.6,8.873,-0.026653721,NA,NA,NA
NREXP254,Cold,13.6,9.059,NA,NA,-0.0429638091,NA
NREXP254,Cold,13.6,9.306,NA,-0.0668940115,NA,NA
NREXP254,Cold,13.6,9.667,NA,NA,0.1228005625,NA
NREXP254,Cold,13.6,9.812,NA,NA,NA,-0.0018361469
NREXP254,Cold,13.6,10.056,0.0404707265,NA,NA,NA
NREXP254,Cold,13.6,10.803,NA,-0.0054450054,NA,NA
NREXP254,Cold,13.6,10.984,NA,NA,-0.0007250773,NA
NREXP254,Cold,13.6,11.013,NA,NA,NA,-0.0204737669
NREXP254,Cold,13.6,11.041,-0.0974955465,NA,NA,NA
NREXP254,Cold,13.6,11.547,NA,NA,0.0208632977,NA
NREXP254,Cold,13.6,11.789,0.0565631515,NA,NA,NA
NREXP254,Cold,13.6,12.284,NA,0.0420564338,NA,NA
NREXP254,Cold,13.6,13.147,NA,-0.0270965874,NA,NA
NREXP254,Cold,13.6,13.304,NA,NA,NA,0.0010031706
NREXP254,Cold,13.6,15.134,NA,NA,NA,-0.0176560802
NREXP254,Cold,13.6,17.082,NA,NA,NA,-0.0042849482
NREXP257,Control,29,0,0,0,0,0
NREXP257,Control,29,0.863,NA,0.3110452345,NA,NA
NREXP257,Control,29,1.7,NA,0.4298054579,NA,NA
NREXP257,Control,29,2.247,NA,NA,0.0605710393,NA
NREXP257,Control,29,2.53,0.0042915633,NA,NA,NA
NREXP257,Control,29,2.599,NA,NA,NA,0.3577305685
NREXP257,Control,29,2.654,NA,NA,0.2142774028,NA
NREXP257,Control,29,2.767,0.6347830493,NA,NA,NA
NREXP257,Control,29,2.854,NA,0.1376062934,NA,NA
NREXP257,Control,29,3.289,NA,NA,0.5724664034,NA
NREXP257,Control,29,3.645,0.8483846029,NA,NA,NA
NREXP257,Control,29,3.856,NA,NA,NA,0.0673920986
NREXP257,Control,29,4.046,NA,NA,0.7185399673,NA
NREXP257,Control,29,4.123,NA,0.0190679716,NA,NA
NREXP257,Control,29,4.509,0.0166701334,NA,NA,NA
NREXP257,Control,29,4.623,NA,NA,NA,0.2440573373
NREXP257,Control,29,4.851,NA,NA,0.3845877924,NA
NREXP257,Control,29,4.917,NA,NA,NA,0.3103029744
NREXP257,Control,29,5.257,0.1577438781,NA,NA,NA
NREXP257,Control,29,5.551,NA,NA,0.0091322239,NA
NREXP257,Control,29,5.56,NA,NA,NA,0.0081820077
NREXP257,Control,29,5.855,NA,-0.0451592561,NA,NA
NREXP257,Control,29,6.121,-0.024373335,NA,NA,NA
NREXP257,Control,29,6.187,NA,NA,0.0578547073,NA
NREXP257,Control,29,6.203,NA,NA,NA,0.0107816982
NREXP257,Control,29,6.698,-0.0249866832,NA,NA,NA
NREXP257,Control,29,7.052,NA,NA,0.0231906919,NA
NREXP257,Control,29,7.131,NA,NA,NA,0.0222349608
NREXP257,Control,29,7.464,NA,-0.0016140677,NA,NA
NREXP257,Control,29,7.904,-0.0219617279,NA,NA,NA
NREXP257,Control,29,7.955,NA,NA,NA,-0.0559262305
NREXP257,Control,29,8.317,NA,NA,0.0002125741,NA
NREXP257,Control,29,8.569,NA,0.0299482988,NA,NA
NREXP257,Control,29,9.053,0.0220163679,NA,NA,NA
NREXP257,Control,29,9.245,NA,NA,-0.0533100448,NA
NREXP257,Control,29,9.298,NA,NA,NA,0.055525679
NREXP257,Control,29,9.723,NA,0.0220337483,NA,NA
NREXP257,Control,29,9.857,-0.0166903373,NA,NA,NA
NREXP257,Control,29,10.07,NA,NA,NA,-0.1326453375
NREXP257,Control,29,10.604,0.0241150598,NA,NA,NA
NREXP257,Control,29,10.799,NA,NA,0.0262023337,NA
NREXP257,Control,29,10.997,NA,NA,NA,0.0407827113
NREXP257,Control,29,11.618,NA,-0.0317560443,NA,NA
NREXP257,Control,29,11.81,-0.0038946062,NA,NA,NA
NREXP257,Control,29,11.835,NA,NA,0.0026887384,NA
NREXP257,Control,29,11.89,NA,NA,NA,-0.0717906644
NREXP257,Control,29,12.585,NA,NA,-0.0057690423,NA
NREXP257,Control,29,12.614,0.0029278926,NA,NA,NA
NREXP257,Control,29,12.641,NA,NA,NA,-0.0275601293
NREXP257,Control,29,12.887,NA,0.0054376867,NA,NA
NREXP257,Control,29,13.478,NA,NA,NA,0.0492548632
NREXP257,Control,29,13.592,0.0110227325,NA,NA,NA
NREXP257,Control,29,13.692,NA,NA,0.0201132859,NA
NREXP257,Control,29,14.401,NA,NA,NA,-0.0869675693
NREXP257,Control,29,14.455,-0.0373541361,-0.0219385685,NA,NA
NREXP257,Control,29,14.614,NA,NA,-0.0246577787,NA
NREXP257,Control,29,15.324,NA,0.0253635729,NA,NA
NREXP257,Control,29,15.432,0.0290050668,NA,NA,NA
NREXP257,Control,29,15.535,NA,NA,0.0102817314,NA
NREXP257,Control,29,15.924,NA,NA,NA,0.0005603753
NREXP257,Control,29,16.643,-0.0237627023,NA,NA,NA
NREXP257,Control,29,17.089,NA,NA,-0.0324253516,NA
NREXP257,Control,29,17.252,NA,NA,NA,-0.1243239228
NREXP257,Control,29,17.635,-0.056880771,NA,NA,NA
NREXP257,Control,29,18.299,NA,NA,-0.0067378707,NA
NREXP257,Cold,13.6,0,0,0,0,0
NREXP257,Cold,13.6,0.425,0.2367613807,NA,NA,NA
NREXP257,Cold,13.6,0.601,NA,NA,0.1907299638,NA
NREXP257,Cold,13.6,0.7,NA,NA,NA,0.1222760333
NREXP257,Cold,13.6,0.713,NA,0.207504165,NA,NA
NREXP257,Cold,13.6,0.993,NA,NA,NA,0.0700228077
NREXP257,Cold,13.6,1.092,-0.0187424807,NA,NA,NA
NREXP257,Cold,13.6,1.454,NA,NA,NA,0.0330389983
NREXP257,Cold,13.6,1.745,-0.119202957,NA,NA,NA
NREXP257,Cold,13.6,1.787,NA,0.0047576421,NA,NA
NREXP257,Cold,13.6,1.955,NA,NA,0.0662807005,NA
NREXP257,Cold,13.6,2.146,NA,NA,NA,0.1219429176
NREXP257,Cold,13.6,2.326,NA,-0.0842788292,NA,NA
NREXP257,Cold,13.6,2.332,0.1135815024,NA,NA,NA
NREXP257,Cold,13.6,2.553,NA,NA,NA,0.0010233738
NREXP257,Cold,13.6,2.745,-0.0543211402,NA,NA,NA
NREXP257,Cold,13.6,2.748,NA,0.3965402962,NA,NA
NREXP257,Cold,13.6,2.768,NA,NA,0.0147234187,NA
NREXP257,Cold,13.6,3.074,NA,NA,NA,0.0732997293
NREXP257,Cold,13.6,3.213,0.1051648946,NA,NA,NA
NREXP257,Cold,13.6,3.446,0.3425974506,NA,NA,NA
NREXP257,Cold,13.6,3.459,NA,NA,0.0408268089,NA
NREXP257,Cold,13.6,3.542,NA,0.072807875,NA,NA
NREXP257,Cold,13.6,3.661,NA,NA,NA,0.0097613814
NREXP257,Cold,13.6,4.15,-0.0291721447,NA,NA,NA
NREXP257,Cold,13.6,4.152,NA,NA,-0.0049803889,NA
NREXP257,Cold,13.6,4.274,NA,-0.0717226414,NA,NA
NREXP257,Cold,13.6,4.351,NA,NA,NA,0.1001141832
NREXP257,Cold,13.6,4.52,-0.0235439666,NA,NA,NA
NREXP257,Cold,13.6,4.7,NA,0.1547368919,NA,NA
NREXP257,Cold,13.6,4.844,NA,NA,0.0643624219,NA
NREXP257,Cold,13.6,4.991,0.0923987525,NA,NA,NA
NREXP257,Cold,13.6,5.119,NA,NA,NA,0.0764106429
NREXP257,Cold,13.6,5.431,NA,NA,0.0444580987,NA
NREXP257,Cold,13.6,5.462,NA,0.052054464,NA,NA
NREXP257,Cold,13.6,5.575,-0.0064768951,NA,NA,NA
NREXP257,Cold,13.6,6.009,NA,NA,-0.0563448707,NA
NREXP257,Cold,13.6,6.041,NA,NA,NA,-0.0058950913
NREXP257,Cold,13.6,6.273,NA,0.0241736259,NA,NA
NREXP257,Cold,13.6,6.426,-0.0571978378,NA,NA,NA
NREXP257,Cold,13.6,6.697,NA,NA,NA,0.0781575147
NREXP257,Cold,13.6,6.817,NA,NA,0.0046345349,NA
NREXP257,Cold,13.6,7.068,0.0891120568,NA,NA,NA
NREXP257,Cold,13.6,7.225,NA,-0.0251156681,NA,NA
NREXP257,Cold,13.6,7.505,NA,NA,NA,-0.0503506314
NREXP257,Cold,13.6,7.51,NA,NA,-0.0157334957,NA
NREXP257,Cold,13.6,7.882,-0.1074427473,NA,NA,NA
NREXP257,Cold,13.6,8.061,NA,-0.0055781652,NA,NA
NREXP257,Cold,13.6,8.202,NA,NA,0.0084709839,NA
NREXP257,Cold,13.6,8.509,NA,NA,NA,-0.0358475275
NREXP257,Cold,13.6,8.6,NA,0.0572009707,NA,NA
NREXP257,Cold,13.6,9.304,-0.0305332474,NA,NA,NA
NREXP257,Cold,13.6,9.666,NA,0.0043873069,NA,NA
NREXP257,Cold,13.6,10.428,NA,-0.0719677164,NA,NA
NREXP302_B73,Control,0,0,0,0,0,0
NREXP302_B73,Control,0,0.476,NA,NA,0.3970984711,NA
NREXP302_B73,Control,0,0.787,NA,0.1005351997,NA,NA
NREXP302_B73,Control,0,0.82,0.0534799401,NA,NA,NA
NREXP302_B73,Control,0,1.131,NA,0.0429231593,NA,NA
NREXP302_B73,Control,0,1.305,NA,NA,0.2108696894,NA
NREXP302_B73,Control,0,1.448,0.0642739675,NA,NA,NA
NREXP302_B73,Control,0,1.581,NA,0.1593189144,NA,NA
NREXP302_B73,Control,0,1.909,NA,NA,0.6360049032,NA
NREXP302_B73,Control,0,1.94,NA,NA,NA,0.1803359286
NREXP302_B73,Control,0,1.972,NA,0.1124084232,NA,NA
NREXP302_B73,Control,0,2.348,NA,NA,1.2776265921,NA
NREXP302_B73,Control,0,2.446,NA,0.4149884195,NA,NA
NREXP302_B73,Control,0,2.457,NA,NA,NA,0.3130507832
NREXP302_B73,Control,0,2.682,0.2615341372,NA,NA,NA
NREXP302_B73,Control,0,2.896,NA,NA,NA,0.7698752407
NREXP302_B73,Control,0,2.91,NA,NA,0.1719909324,NA
NREXP302_B73,Control,0,2.979,NA,0.2298913062,NA,NA
NREXP302_B73,Control,0,3.429,NA,NA,-0.0660433476,NA
NREXP302_B73,Control,0,3.502,0.3821232523,NA,NA,NA
NREXP302_B73,Control,0,3.596,NA,0.1351069909,NA,NA
NREXP302_B73,Control,0,3.759,NA,NA,NA,0.4320467204
NREXP302_B73,Control,0,4.163,NA,NA,0.0452524502,NA
NREXP302_B73,Control,0,4.292,NA,NA,NA,0.403980176
NREXP302_B73,Control,0,4.322,0.0869077004,NA,NA,NA
NREXP302_B73,Control,0,4.334,NA,-0.0007937108,NA,NA
NREXP302_B73,Control,0,4.853,NA,NA,0.0251676352,NA
NREXP302_B73,Control,0,5.111,NA,0.0333202802,NA,NA
NREXP302_B73,Control,0,5.27,-0.0137659963,NA,NA,NA
NREXP302_B73,Control,0,5.288,NA,NA,NA,0.0741647852
NREXP302_B73,Control,0,6.11,NA,-0.0020857045,NA,NA
NREXP302_B73,Control,0,6.121,NA,NA,-0.0015199216,NA
NREXP302_B73,Control,0,6.398,0.0080325121,NA,NA,NA
NREXP302_B73,Control,0,6.759,NA,NA,NA,0.0114478775
NREXP302_B73,Control,0,7.185,0.0277895164,NA,NA,NA
NREXP302_B73,Control,0,7.414,NA,NA,0.0123678987,NA
NREXP302_B73,Control,0,8.094,NA,0.0056022193,NA,NA
NREXP302_B73,Control,0,8.223,-0.0310578451,NA,NA,NA
NREXP302_B73,Control,0,8.286,NA,NA,-0.0338451221,NA
NREXP302_B73,Control,0,8.406,NA,NA,NA,-0.0046482339
NREXP302_B73,Control,0,9,NA,-0.0190384743,NA,NA
NREXP302_B73,Control,0,9.271,-0.0056174603,NA,NA,NA
NREXP302_B73,Control,0,9.419,NA,NA,-0.001494887,NA
NREXP302_B73,Control,0,9.795,NA,NA,NA,-0.007494196
NREXP302_B73,Control,0,10.326,NA,NA,0.0208135003,NA
NREXP302_B73,Control,0,10.702,NA,NA,NA,0.0336558563
NREXP302_B73,Control,0,10.78,0.0228904898,NA,NA,NA
NREXP302_B73,Control,0,11.525,NA,NA,NA,-0.0213973238
NREXP302_B73,Mannitol,80,0,0,0,NA,NA
NREXP302_B73,Mannitol,80,0.776,0.3210165092,NA,NA,NA
NREXP302_B73,Mannitol,80,1.124,NA,0.3864975688,NA,NA
NREXP302_B73,Mannitol,80,1.362,0.1608740117,NA,NA,NA
NREXP302_B73,Mannitol,80,1.881,0.2064980171,NA,NA,NA
NREXP302_B73,Mannitol,80,2.331,0.0735759826,NA,NA,NA
NREXP302_B73,Mannitol,80,2.681,NA,0.1365456147,NA,NA
NREXP302_B73,Mannitol,80,2.795,0.7859873388,NA,NA,NA
NREXP302_B73,Mannitol,80,3.271,0.3866971355,NA,NA,NA
NREXP302_B73,Mannitol,80,3.673,NA,0.3433327143,NA,NA
NREXP302_B73,Mannitol,80,3.876,0.0803179415,NA,NA,NA
NREXP302_B73,Mannitol,80,4.443,0.0534383406,NA,NA,NA
NREXP302_B73,Mannitol,80,4.582,NA,0.0391891462,NA,NA
NREXP302_B73,Mannitol,80,5.047,-0.0705181065,NA,NA,NA
NREXP302_B73,Mannitol,80,6.01,0.0184317331,NA,NA,NA
NREXP302_B73,Mannitol,80,6.53,NA,-0.0077870309,NA,NA
NREXP302_B73,Mannitol,80,6.679,-0.0009423861,NA,NA,NA
NREXP302_B73,Mannitol,80,7.585,0.0022341496,NA,NA,NA
NREXP302_B73,Mannitol,80,7.651,NA,-0.0367331692,NA,NA
NREXP302_B73,Mannitol,80,8.584,0.0240495605,NA,NA,NA
NREXP302_B73,Mannitol,160,0,0,0,NA,NA
NREXP302_B73,Mannitol,160,0.889,0.0829407109,NA,NA,NA
NREXP302_B73,Mannitol,160,1.202,0.0963970271,NA,NA,NA
NREXP302_B73,Mannitol,160,1.531,NA,0.1167518236,NA,NA
NREXP302_B73,Mannitol,160,1.627,0.72497984,NA,NA,NA
NREXP302_B73,Mannitol,160,2.391,0.5504601425,NA,NA,NA
NREXP302_B73,Mannitol,160,2.513,NA,0.3685391415,NA,NA
NREXP302_B73,Mannitol,160,2.818,NA,0.9352541665,NA,NA
NREXP302_B73,Mannitol,160,3.168,0.4418468687,NA,NA,NA
NREXP302_B73,Mannitol,160,3.605,NA,0.093136134,NA,NA
NREXP302_B73,Mannitol,160,3.649,0.1201787619,NA,NA,NA
NREXP302_B73,Mannitol,160,3.933,NA,-0.0056728675,NA,NA
NREXP302_B73,Mannitol,160,4.211,0.1110237353,NA,NA,NA
NREXP302_B73,Mannitol,160,4.697,NA,0.1180594459,NA,NA
NREXP302_B73,Mannitol,160,5.253,-0.0090592899,NA,NA,NA
NREXP302_B73,Mannitol,160,5.739,NA,-0.01593004,NA,NA
NREXP302_B73,Mannitol,160,6.338,-0.0089125625,NA,NA,NA
NREXP302_B73,Mannitol,160,6.628,NA,-0.0066818255,NA,NA
NREXP302_B73,Mannitol,160,7.515,0.0269694401,NA,NA,NA
NREXP302_B73,Mannitol,160,7.756,NA,0.0118394203,NA,NA
NREXP302_B73,Mannitol,160,8.603,NA,-0.0502596959,NA,NA
NREXP302_B73,Mannitol,160,8.947,-0.0259621336,NA,NA,NA
NREXP302_B73,Mannitol,160,9.945,NA,0.0373480591,NA,NA
NREXP302_B73,Mannitol,160,10.392,0.0285285924,NA,NA,NA
NREXP302_B73,Mannitol,160,11.534,-0.0283415996,NA,NA,NA
NREXP302_B73,Mannitol,160,12.997,-0.0025382882,NA,NA,NA
NREXP302_B73,Mannitol,240,0,0,0,0,0
NREXP302_B73,Mannitol,240,0.474,NA,0.299730473,NA,NA
NREXP302_B73,Mannitol,240,0.519,0.3560487001,NA,NA,NA
NREXP302_B73,Mannitol,240,0.925,NA,NA,0.0854152953,NA
NREXP302_B73,Mannitol,240,1.391,0.0465205894,NA,NA,NA
NREXP302_B73,Mannitol,240,1.474,NA,0.376125149,NA,NA
NREXP302_B73,Mannitol,240,1.623,NA,NA,NA,0.2521770943
NREXP302_B73,Mannitol,240,1.758,NA,NA,0.1094880447,NA
NREXP302_B73,Mannitol,240,2,0.1512529723,NA,NA,NA
NREXP302_B73,Mannitol,240,2.113,NA,NA,1.3981287806,NA
NREXP302_B73,Mannitol,240,2.555,NA,0.3150649063,NA,NA
NREXP302_B73,Mannitol,240,2.646,NA,NA,0.0911216907,NA
NREXP302_B73,Mannitol,240,3.172,NA,0.0785242312,NA,NA
NREXP302_B73,Mannitol,240,3.227,NA,NA,NA,0.2395348074
NREXP302_B73,Mannitol,240,3.341,NA,NA,0.011635256,NA
NREXP302_B73,Mannitol,240,3.38,0.4624434413,NA,NA,NA
NREXP302_B73,Mannitol,240,3.569,NA,-0.0849023845,NA,NA
NREXP302_B73,Mannitol,240,4.032,-0.003610503,NA,NA,NA
NREXP302_B73,Mannitol,240,4.159,NA,NA,0.0105751251,NA
NREXP302_B73,Mannitol,240,4.361,NA,NA,NA,0.0091886202
NREXP302_B73,Mannitol,240,4.441,NA,0.034473703,NA,NA
NREXP302_B73,Mannitol,240,5.067,-0.0011411356,NA,NA,NA
NREXP302_B73,Mannitol,240,5.181,NA,NA,NA,0.0203081586
NREXP302_B73,Mannitol,240,5.258,NA,NA,-0.0050401077,NA
NREXP302_B73,Mannitol,240,5.49,NA,-0.028795522,NA,NA
NREXP302_B73,Mannitol,240,5.93,0.0168059684,NA,NA,NA
NREXP302_B73,Mannitol,240,6.227,NA,0.0112152604,NA,NA
NREXP302_B73,Mannitol,240,6.315,NA,NA,NA,-0.0466908028
NREXP302_B73,Mannitol,240,6.392,NA,NA,0.0076647738,NA
NREXP302_B73,Mannitol,240,6.968,-0.0273709133,NA,NA,NA
NREXP302_B73,Mannitol,240,7.037,NA,NA,NA,0.0601993606
NREXP302_B73,Mannitol,240,7.361,NA,-0.0261389336,NA,NA
NREXP302_B73,Mannitol,240,7.568,NA,NA,-0.0002551374,NA
NREXP302_B73,Mannitol,240,7.732,NA,NA,NA,0.0191095976
NREXP302_B73,Mannitol,240,7.889,0.0136082047,NA,NA,NA
NREXP302_B73,Mannitol,240,8.325,NA,0.0557487484,NA,NA
NREXP302_B73,Mannitol,240,8.756,-0.0006543912,NA,NA,NA
NREXP302_B73,Mannitol,240,8.929,NA,NA,-0.0028657784,NA
NREXP302_B73,Mannitol,240,9.461,NA,NA,NA,-0.0171769177
NREXP302_B73,Mannitol,240,9.611,NA,-0.0207283558,NA,NA
NREXP302_B73,Mannitol,240,9.635,-0.0448538354,NA,NA,NA
NREXP302_B73,Mannitol,240,10.71,NA,-0.0293490134,NA,NA
NREXP302_B73,Mannitol,240,10.776,0.0484732388,NA,NA,NA
NREXP302_B73,Mannitol,240,11.267,NA,NA,-0.005355157,NA
